1	No lo cuenta porque más de una vez ha escuchado a su madre decir que “ si tuviera un hijo homosexual le mataría ” 
2	Pero la alfombra roja de los Goya , ¿ no es otra suerte de relato ?
1	En algunos , pueden tener los mismos derechos Pero no tienen las mismas posibilidades : -de moverse con libertad por el espacio público -de conseguir puestos de dirección en empresas o instituciones -de cobrar lo mismo por el mismo trabajo 
2	Y cuánto hay de culpa en todas ellas cuando no pueden asumir los cuidados para los que han nacido culturalmente .
2	Me recreo lamiéndola y le susurro al oído que me encanta sentir y oír su respiración .
2	Ahora nos toca también dinamitar el concepto de que al tenerlos nos convertimos en esa cosa abstracta , despolitizada , des - sexualizada y des - socializada que es La Madre . 
2	Consumiendo estos productos románticos aprendemos a soñar con una utopía emocional posmoderna que nos promete la salvación eterna y la felicidad conyugal .
2	Se trata de un hombre mucho mayor que ella que adoptó el papel de cabeza de familia cuando su padre la abandonó a ella , a sus tres hermanas y a su madre .
1	Una maquilladora estupenda viene a tapar mis ojeras y los granos de mi barbilla , me pone pestañas postizas … Luego me peinan muy bien un moño que parece mal hecho . 
2	Se utiliza como la venganza del patriarcado por no obedecer las normas » En la misma línea , la ginecóloga catalana María Rosa Almirall , miembro de la Red Caps ( Centre d’Anàlisi i Programes Sanitaris ) asegura que se desespera « por cómo se informa a las mujeres y por cómo se les trata en ciertas consultas ” .
2	Por eso , en los debates sobre discriminaciones , deberíamos retroceder y callarnos . 
2	Ponía cara de no creerme , de asco , asombro , desaprobación , desprecio … Me preguntó cuántas parejas sexuales había tenido .
1	Hablamos de ‘
1	Me toca : voy a entregar el Goya con mi amigo Manuel Burque . 
2	No es cuestión de forma , cuando la decisión es vivir o morir .
2	¡ Lo sabía !
2	Hemos luchado por desmontar la construcción según la cual no tener hijxs nos convertía en no - mujeres .
2	Esta enfermedad ahora se ha planteado como piedra acusatoria .
1	Los hombres tenemos que reducir nuestros privilegios , no aprovecharnos de ellos . 
2	Muchas de ellas , feministas , trataban de mostrarme la luz , sin mucho éxito , todo sea de paso .
1	Yo soy una mujer feminista , lesbiana , practico el poliamor … y cuando la gente me ve con mi hijo , se sorprende y me dice : “ Pero … ¿ eres madre ?
2	Rebatamos comentarios machistas .
2	Si has decidido “ ser madre ” y aún así pretendes seguir siendo persona , seguir estando en el mundo , tendrás que buscarte la vida .
2	Él , lejos de atender sus ' no ' , la empotró contra la pared , le tapó la boca y la forzó .
2	Por eso no me bajaba la regla , y por eso también soy estéril » . 
2	Y sobre todo , cuando nos ‘ rompen las pelotas ’ por haber discutido , con las mejores intenciones , asuntos de feminismo , transfobia o racismo , y nos dicen que no sabemos nada , nos demos cuenta de que así es .
2	Vestía camiseta ancha de tirante , y un pantalón negro ajustado que permitía ver los deditos que asomaban por sus sandalias .
1	Esto es algo que en el feminismo genera mucho debate . 
2	No debemos adaptar la estrategia de la lucha feminista a personas que tienen el otro pie en el patriarcado y el racismo .
2	“ Sobrevivíamos pidiendo en las calles de Tánger para comer .
2	Ésta es una historia real .
1	La Unión Europea tiene unas cuotas para refugiar personas de países en guerra , como Siria , Irak , Afganistán y Eritrea . 
1	Y no en suponer si la otra persona lo habrá hecho o tú has cumplido lo que esperaba de ti . 
2	Entonces hizo preguntas .
2	Ya no era la que se fue al otro lado del charco .
2	¡ Tenemos la posibilidad de cobrar más por el mismo trabajo !
1	A veces respondo que voy a ir con pantalones y zapato plano y me divierte ver cómo el periodista me mira sorprendido . 
2	A algunas , como a Gaby , la cirugía les ayudó a sentirse mejor y a llevar una vida feliz , pero a Leo , que nació con el agujero de la uretra en un sitio diferente al normativo , la cirugía le dejó múltiples cicatrices y eliminó su capacidad para sentir placer sexual .
1	Todas nos sorprendimos porque nadie sabía muy bien qué significaba ser eso . 
2	No , mejor otro , vuelvo a rebobinar ; vuelvo a entrar : ‘ Nosotras también contamos la historia ’ .
2	“ En Honduras hay dos millones de mujeres campesinas : 1,3 viven en pobreza y un 86 por ciento no tiene acceso a tierra .
2	Y aquí , gente querida , nuestra intuición puede jugarnos malas pasadas . 
2	Su siguiente reto es ser periodista y el más ansiado es regresar a su país siendo la mujer que siempre ha sido , pero ahora con sus sueños cumplidos y con su sexualidad por delante .
2	Lo que no saben bajo este techo es que a Binta le gustan las mujeres .
1	La madre superwoman ( trabaja fuera y dentro de casa ) 
1	Son mujeres que trabajan mucho y cobran poco . 
2	Se notaba la ironía en el tono de voz de Lola , y su cara reflejaba frustración y montones de dudas .
2	Por ello , uno de los ejes principales en la atención que brinda Adavas en Castilla y León a las víctimas de agresiones sexuales es transmitirles “ que no han tenido la culpa de lo que les ha sucedido y que una agresión comienza cuando se transgrede la barrera del no y se daña así la libertad sexual de una persona ” , señala la abogada de la asociación . 
2	Los datos nos dejan claro que en los guiones aparecemos menos , hablamos menos y somos más jóvenes que nuestros compañeros hombres .
2	Me vengo arriba , dejo de juzgarme y me levanto a aplaudir . 
2	No lo somos .
2	La actitud ideal es la de novel .
2	María Gómez * Nota : La historia de Lola y las otras historias que se mencionan en este artículo hablan de experiencias de personas reales .
1	El día de la Gala Llega el sábado , el día de la Gala de los Premios Goya . 
2	Nos hablaban en español y nadie entendía nada .
2	Binta no sólo ha conseguido expresarse libremente y ser la voz de muchas mujeres , sino que derrumba las fronteras y los muros allá donde va . 
2	Sentía vergüenza , me cuestionaba .
1	La mayoría de personas que compran y cocinan son mujeres . 
1	Me pregunto : ¿ nos arreglamos tanto porque queremos o lo hacemos porque nos han enseñado que tiene que ser así ? 
2	* No hemos publicado un foto de Binta para proteger su identidad .
1	Las mujeres tenemos el maquillaje , la peluquería , la depilación … Tardamos más . 
2	Mientras que algunas personas asentían con firmeza otras estaban totalmente bloqueadas .
2	En la península están los CIE , que son auténticas cárceles y dependen de Interior .
2	¿ Ves ?
2	Cuando la agricultura se convierte en el principal sustento económico ante la falta de otros ingresos , las mujeres son desplazadas , al menos del ámbito público .
1	Siguen siendo las mujeres las que trabajan la tierra , y , sin embargo , no son propietarias de los cultivos . 
1	Los datos de Adavas en 2010 y 2011 dicen que :
2	Aunque los datos deberían conducir a la calma , hay una gran desinformación y mucha alarma entre las mujeres .
2	“ ¿ Qué pruebas presentaría ?
2	No sabemos .
2	Tomemos un segundo para ver por qué . 
2	“ Yo no sabía nada sobre el tema , había mirado por Internet pero necesitaba información y saber qué hacer .
2	Anita Botwin relata cómo la posibilidad de no acceder al amor romántico fue uno de los temores iniciales al saber que tenía esclerosis múltiple .
1	La dificultad de conseguir prueba si no es un acto violento . 
1	Y a la persona que no encaja en ese modelo se la quiere corregir , expulsar o está marcada . 
2	El falso debate entre no ser madre o desaparecer Si tener hijos significa necesariamente ser madre y ser madre significa indudablemente desaparecer , aquí no hay debate .
2	Conduce a la audiencia hacia unas formas de alimentación tradicionales cada vez más olvidadas .
1	Los principales motivos por los que se descarta la denuncia son : El miedo a que no las crean . 
1	Fue con un compañero de clase , en una fiesta de fin de curso . 
2	Por experiencia sé que a la mayoría de las mujeres les gusta que le dé mordisquitos en la oreja mientras les estimulo el clítoris a una velocidad media … Y centrarte en ti implica también sembrar aquello que quieres recoger . 
2	Comiendo con amigas y amigos con quienes a menudo debatimos sobre feminismo , pregunto qué pasaría si fuera fiel a mis fantasías y asustados me responden : “ ¡ NO LO HAGAS ! ” .
2	“ ¿ Qué hago aquí ? , ¿ no será que en el fondo me divierte formar parte de esto ?
1	Me animo , dejo de juzgarme y me levanto a aplaudir . 
1	Malas y buenas experiencias 
2	El camino de los circuitos cortos de comercialización aún es largo .
1	Las personas de ideologías de izquierdas y las feministas seguimos actuando a veces con esta idea del amor romántico . 
2	Cambiar las cosas para Binta es poder expresarse libremente : “ Hay que cambiar la idea que nos inculca la sociedad de que la vida junto a un hombre es más respetable y estable .
1	La respuesta es contradictoria , es sí y es no . 
2	Por no dar explicaciones , me cerré mucho en el terreno sexual y emocional .
2	Barranco considera que tras la alarma excesiva por el VPH se encuentra el suculento negocio de la industria farmacéutica .
2	Se quedó sin dinero y aguantó durante ocho meses viviendo en el bosque .
1	Puedo vestirme como quiera . 
2	La psicóloga lamenta que la sociedad no entienda por qué una mujer no se opone con firmeza a una relación sexual no deseada , y que la pregunta sea esa en vez de cuestionar por qué muchos hombres siguen sin aceptar la primera negativa .
1	Binta ha decidido no casarse : “ ningún hombre decidirá mi destino ” . 
2	Historias que se tragó la Frontera Sur de España .
2	Y así de fácil , con unas “ simples ” operaciones , se solucionaba el problema .
2	« Ahora ya no me da miedo a contar mi historia cuándo quiera y a quién quiera porque ahora sé que no tengo ni un problema ni una enfermedad .
1	“ Lo mejor para no coger el virus es tener una pareja y ser fiel ” . 
2	Las pateras ya no son cayucos de madera , sino balsas de plástico de juguete , algunas sin motor .
2	La soberanía alimentaria , explican , es el “ derecho de los pueblos a los alimentos nutritivos y culturalmente adecuados , accesibles , producidos de forma sostenible y ecológica ” .
1	Eso debería ser la maternidad feminista , desocupar la maternidad , desocupar la categoría de madre , como se ve en la sociedad actual . 
1	Me imagino en la alfombra roja de la gala como una Femen , con una falda hecha de material reciclado y enseñando mis pechos con un mensaje pintado , “ ¿ Dónde están las directoras ?
2	Esta carencia también está haciendo que aumente el racismo y la islamofobia en los países de acogida y tránsito , como el caso de España , porque el discurso del miedo y el referente al yihadismo del Gobierno señala a las personas que se juegan la vida en patera o tienen que saltar las vallas de más de tres metros de largo y acabadas en afiladas concertinas por el hecho de ser negras .
1	El debate sobre ser o no ser madre me parece por tanto , falso . 
2	Me explico con un ejemplo ( ¡ que ya sabéis que me encantan ! ) de la misma situación desde diferentes enfoques . 
2	Como prueba , señala que el 73 % del total de agresiones sexuales denunciadas por la asociación entre 2010 y 2011 terminaron en una sentencia condenatoria ; menos del 10 % de los agresores fueron absueltos , y en el resto de los casos no se llegó a juicio , generalmente por falta de pruebas .
2	” En su segunda cita con ella , supo que había un par de cepas raras del virus y volvió a hacer preguntas .
1	Las llamadas devoluciones en caliente no sólo se dan en las vallas de las ciudades de Ceuta y Melilla , sino también en el mar . 
1	Si se hace así , la respuesta siempre estará basada en tú verdad , en si has disfrutado . 
2	Leticia Dolera Ser una mujer feminista y vivir en la sociedad hetero - patriarcal de 2017 implica convivir con la contradicción .
2	Amamos democráticamente .
2	Ahora más que nunca , necesitamos ayudarnos , trabajar unidos por mejorar nuestras condiciones de vida y luchar por los derechos humanos para todos .
1	300 mil euros ha gastado el Gobierno español en los CIE 12 millones de euros en vuelos de deportaciones y vallas de fronteras . 
2	La ginecóloga me cuestionó desde el principio y cuando empecé a hablar del tema le cambió la cara ” , relata .
2	Si la sociedad transmite a las mujeres que son ellas las que tienen que protegerse y limitarse para no ser agredidas , cuando esto ocurre , su primera reflexión no apela al agresor ( ¿ por qué ha agredido ? ) sino a la víctima ( ¿ por qué se metió en esa situación ? ) . 
1	Las personas consumidoras podemos cambiar esta situación cambiando nuestra manera de comprar y usar la ropa . 
2	Todo esto me preocupa porque , en parte , ayuda a perpetuar el rol secundario de las mujeres en la sociedad . 
2	Todavía no parece muy claro lo que la campaña #HeForShe pretende hacer .
2	Como si tener muchas parejas sexuales fuera algo malo .
2	Es la criadora via nanis atravesada por la clase social , el capitalismo salvaje y la re - cosificación de las mujeres que siguen cargando con el rol tradicional , augmentado por las nuevas exigencias del espacio público . 
1	Echarse atrás en el último momento antes de tener relaciones parece que no es un derecho de la mujer . 
2	“ Maldita sea , esclerosis múltiple , con lo joven que eres , toda la vida por delante , lo siento mucho ” … Estaba claro que era mi fin .
2	A la maternidad le hemos dado muchas vueltas , pero no hemos logrado desocuparla .
2	Binta “ no tenía ni un duro ” , literalmente , así que acordó una plaza a cambio de prostituirse .
2	En ese momento no se me ocurrió , pero hubiese sido divertido y malvado al mismo tiempo realizar fotos de las reacciones de las personas cercanas a las que les contaba mi nueva realidad .
1	Los hombres se visten y arreglan en 10 minutos . 
2	Las marcas de ropa dicen que no son responsables de la seguridad porque no son propietarias directas de las fábricas . 
2	Y , en el caso de la mujer , que sea complaciente , que no tarde demasiado en tener un orgasmo y si tiene cuatro , cinco o más ¡ ya se es una máquina !
1	Le dijo que tenía el Virus del Papiloma Humano ( VPH ) . 
1	Tener sexo con naturalidad era muy difícil . 
1	La madre natural extrema ( parto natural con dolor , da pecho a demanda , comparte lecho , es feliz en su papel de cuidadora … ) 
1	A este derecho se le llama soberanía alimentaria . 
1	¿ Qué creo yo que debemos hacer los hombres para apoyar la lucha por la igualdad y participar del feminismo ? 
2	Miedo de ahuyentar a hombres a quienes se necesita en la lucha feminista .
2	Las cuotas de acogida de la Unión Europea recogen estrictamente a personas de Siria , Irak , Afganistán y Eritrea , principalmente ; pero excluye a las personas de origen subsahariano , porque entienden que no están en un conflicto y que el factor del tránsito es económico .
2	Carta roja para la Ley de Asilo La increíble fuerza de Binta , su coraje , valentía y optimismo ha hecho que rápidamente encuentre su sitio .
2	Amamos patriarcalmente .
2	LAS VIOLACIONES Y LOS CHANTAJES SON UNAS DE LAS PRINCIPALES VEJACIONES QUE SUFREN LAS MUJERES EN LAS FRONTERAS , DONDE LA COSIFICACIÓN DEL CUERPO SE CONVIERTE EN EL SUSTENTO Y EN UNA MONEDA DE CAMBIO 
2	En “ mujer de verdad marca registrada ” .
1	Esta imagen de mujer arreglada , guapa , perfecta viene de la literatura infantil y machista donde nosotras somos princesas deseadas que no hacen nada y los hombres actúan , resuelven problemas , son líderes . 
1	Tenía miedo a contagiar y a contarlo , a dar explicaciones . 
2	Mis contradicciones , mi vestido y yo ponemos rumbo a la alfombra roja .
2	La famosa confianza a lo largo de la historia solo ha perjudicado a las mujeres … ” .
1	– Sí .
1	También creen que el VPH se está utilizando : para poner en cuestión la libertad sexual de las mujeres para crear alarma por intereses de la industria farmacéutica y su vacuna . 
2	¿ Por qué me iban a creer ?
1	Se dice que somos lo que comemos . 
2	Los hombres ( blancos ) no tenemos ningún conocimiento o experiencia ni empírica ni emocional de ser discriminados .
1	Su primera vez no fue como ella quería porque en el último momento , ella le dijo que parara . 
1	Hay personas que niegan que haya explotación laboral . 
1	Tenemos que hablar de emociones y sentimientos : en las universidades , en los congresos en las asambleas de los movimientos sociales , en las asociaciones vecinales , en los sindicatos y los partidos políticos . 
2	Vivimos en una sociedad conservadora y desde una esfera de poder como es una consulta médica se juzga mucho ” , termina Almirall . 
2	Me sentía tonta ” , reconoce . 
2	Agresores conocidos Vázquez dirige la consultaría Sortzen , responsable del estudio ' Agresiones sexuales .
2	Si la llegada es a Ceuta , las personas son trasladadas al CETI , un centro que depende del Ministerio de Fomento , que sólo existe en estas ciudades autónomas y en el movimiento de entrada y salida es limitado .
2	Y no , porque nuestra liberación pasa por el hecho de que podamos vestirnos como queramos y nos apetezca , sin que se nos juzgue , sin que eso nos sume o reste credibilidad o capacidad de liderazgo . 
1	Para mejorar el mundo tenemos que hablar del amor . 
2	En definitiva , que no teníamos que preocuparnos .
2	Alarma , estigma e intereses económicos Para la doctora Barranco , experta que lleva años enfrentándose a casos de VPH , “ esta infección ha pasado de ser un secreto muy bien guardado , del oscurantismo para proteger a los hombres y ocultar sus infidelidades , a un estado de alarma y de auge máximo y ahí han tenido que ver intereses económicos por la vacuna y no por la salud de las mujeres ” .
2	Ese pensamiento se convirtió en obsesivo y marcaba mis pensamientos día y noche , y se los transmitía a las personas más cercanas .
2	Sin olvidar que en algunos países la tradición dicta que coman las últimas o que durante una crisis son generalmente las primeras en sacrificar su consumo de alimentos con el fin de proteger la alimentación de sus familias . 
2	¿ De verdad no me vais a poner micro ?
2	Pienso que la otra persona tal vez esté nerviosa y me aplico otra técnica que sé que funciona … Y tampoco da señales … De hecho , me corrige y me dice que lo haga más rápido , pero yo sé que esta técnica es implacable .
1	La Frontera Sur recorre el Norte de África , donde están las ciudades españolas de Ceuta y Melilla , el Estrecho de Gibraltar , las costas de Andalucía , Murcia y Canarias . 
1	Y creció y la educaron como a una niña : ropa , juguetes , etc … Llegó a la adolescencia pero no le venía la regla , tampoco tenía mucho pecho , ni pelo en vulva y axilas . 
2	Y las que llevan la peor parte son las mujeres ” , resume , como si fuera sencillo , la presentadora de ‘ Tembiù Rape ’ e integrante de la Coordinadora Nacional de Mujeres Rurales e Indígenas ( Conamuri ) , Perla Álvarez . 
2	Barranco explica que hay que dar una noticia como esta “ sin hacer un drama y de forma breve pero colocando cada cosa en su lugar .
1	¿ Cómo cambiar esa realidad ? 
2	A toda costa hay que separar la religión también del terrorismo . 
1	Creo en la importancia de contar historias para cambiar las leyes , la política y la sociedad . 
1	La única que no lleva chaleco salvavidas . 
2	La experiencia de María ( nombre ficticio ) coincide con la de Ane : “ Nada más llegar , la ginecóloga me plantó delante el folleto de prevención de cáncer de cuello uterino mientras me hablaba sobre hacerme una biopsia .
1	Nunca han visto el mar y nadie les acompaña . 
2	Según datos de la Xarxa de Dones per la Salut , el Virus del Papiloma Humano constituye una de las enfermedades de transmisión sexual más frecuentes , que contraen en algún momento de su vida el 70 % de las mujeres sexualmente activas y que , con la misma facilidad , lo eliminan .
2	Había expresiones de todo tipo entre las personas que estábamos allí , escuchando atentamente .
2	Llegamos a la patera 14 hombres y yo , la única que no llevaba ni chaleco salvavidas ni neumático en el pecho por si pasaba algo , y nos dijeron que recto llegaríamos a Tarifa y que para el otro lado estaba Ceuta .
2	Para poder crear estas redes de amor tenemos que hablar mucho y trabajar mucho : queda todo el camino por hacer . 
2	Su ginecóloga le contestó : “ más te vale estar tranquilita una buena temporada que bastante has hecho ya .
2	Cómo se viven , cómo se entienden y cómo se atienden ' , publicado por la Dirección de Atención a Víctimas de Violencia de Género del Gobierno vasco , que revela que la mayoría de agresiones sexuales reportadas en 2009 ocurrieron de noche , pero la mitad tuvieron lugar en un domicilio ( no se precisa si en el del agresor o de la víctima ) .
2	El amor romántico que heredamos de la burguesía del siglo XIX está basado en los patrones del individualismo más atroz : que nos machaquen con la idea de que debemos unirnos de dos en dos no es casual .
2	No basta con rebelarse para que nos digan que somos mujeres malas , es necesario y urgente renunciar al hecho mismo de ser mujer ” Francisca Barrientos A. ‘ La mujer como piedra de toque : una mirada frente al fracaso del feminismo ’ Feminista , bollera en ciernes , guerrera , poly - multi - amorosa y disidente por definición , se hace un silencio a mi alrededor cuando alguien observa que ese churumbel que corretea entre mis piernas es mi hijo .
2	: ¿ que la otra persona tenga muchos orgasmos ? , ¿ que te diga que lo ha pasado muy bien ? , ¿ si ha durado lo suficiente ? , ¿ que sabes muchos ‘ trucos ’ ? , ¿ si se ha estado a la altura ? , ¿ qué es estar a la altura ? , ¿ lo medimos en cantidad o en calidad ? 
2	Ahora me puedo reír , pero imagina nuestra cara ese momento cuando todas éramos personas que nunca habían visto el mar ” . 
2	Y , aunque sea difícil , tenemos que ser conscientes de que pertenecemos a una parte de la estructura social contra la cual el feminismo está luchando . 
1	Las mujeres no tenemos la culpa . 
1	Es complicado ponerte un micro con el vestido que llevas . 
2	Denunciar lo que está en el limbo de ' yo sí quería pero no tanto ' es dificilísimo .
2	“ Al verlos pensamos que estábamos salvados , pero de eso nada .
2	Mi pareja se siente culpable por no darme orgasmos ’ .
1	Luego viaja en coche por Níger y el desierto del Sáhara hasta Argelia . 
2	Lo personal es político , y nuestro romanticismo es patriarcal , aunque no queramos hablar de ello en los foros y asambleas .
1	Hay personas que creen que son semillas malas para la salud . 
2	Donde sólo entran diez personas , navegan hasta 60 .
1	La realidad es que muchas veces no tienen más remedio que aceptar estos sueldos bajos y estas malas condiciones . 
1	Por eso se prefiere que nos juntemos de 2 en 2 : es más fácil controlar a una pareja que a grupos . 
2	Cuando cumplí los catorce estaba muy preocupada , todas mis amigas tenían ya la regla y estaban totalmente desarrolladas , pero yo no .
1	Ahora hay más normas sobre medidas de seguridad en estas fábricas , pero muchas veces no se cumplen . 
1	Como mujer feminista , ¿ debería vestir de otra manera ? 
1	Sabe que ella no tiene un problema ni una enfermedad . 
2	Estamos llamados a crear una economía rural basada en el respeto a nosotros mismos y a la tierra , sobre la base de la soberanía alimentaria , y de un comercio justo ” , expusieron en 1996 en México , durante su segunda conferencia internacional , cuando se habló por primera vez de este concepto . 
2	Nos han enseñado que hay personas que tienen pene y testículos , con cromosomas XY , socializadas como hombres , y que otras a las que llamamos mujeres tienen vulva , útero , ovarios y mamas , con cromosomas XX , ¿ pero por qué no sabemos que también hay algunas personas que nacen con características sexuales ( gónadas , cromosomas o genitales ) que no encajan dentro de ese binarismo masculino o femenino ? 
1	Las mujeres con diversidad funcional no debemos quedarnos en el camino , sin trabajo y sin futuro esperando al príncipe azul que nos salve . 
2	Este modelo no solo es patriarcal , también es capitalista : Barbie y Ken , Angelina Jolie y Brad Pitt , Javier Bardem y Penélope Cruz , Letizia y Felipe … son parejas exitosas mitificadas por la prensa del corazón para que las tomemos como modelo a seguir .
2	Este texto se dirige principalmente para hombres que cumplan con aquellos criterios .
1	Si no desaparece , se puede desarrollar pero muy lentamente , en unos 10 años .
1	Follar bien en un hombre es : que su erección dure mucho tiempo que la otra persona parezca que disfruta mucho que la otra persona tenga muchos orgasmos que su erección dure mucho tiempo que la otra persona parezca que disfruta mucho que la otra persona tenga muchos orgasmos Follar bien en una mujer es : que sea complaciente que no tarde mucho en llegar al orgasmo que tenga cuantos más orgasmos , mejor En ambos casos , las relaciones sexuales se suelen tener centrando más la atención en la otra persona , en lo que espera , en adelantarnos a lo que creemos quiere , que en el disfrute de una misma . 
2	Ese maldito silencio que nos hizo vivir todo esto como un drama : con angustia , con dolor , y lo más triste , en soledad » . 
1	No comprando ropa si no es necesario . 
2	Me emociono por asuntos feministas y por la lucha por la igualdad .
1	Culpa , vergüenza y miedo a denunciar Muchas veces , incluso la mujer no lo considera violencia porque creen que finalmente aceptaron o que lo buscaron . 
1	La apariencia cuenta algo . 
2	Afrontó ( aunque de manera superficial ) el antifeminismo que ha surgido en las secuelas de los éxitos impresionantes de movimientos feministas a lo largo este año .
2	Es conocida y querida allá por donde va .
2	Me dice que lo haga más rápido .
1	Amamos de forma individualista , no colectiva . 
1	El concepto de madre lo elimina todo . 
2	Hasta le había dejado que me bajase las bragas .
2	No eres una persona experta en el cuerpo de la otra persona .
2	Haber bebido , haber salido de casa con ganas de un revolcón o no haber sabido dar un ' no ' contundente son algunos de los elementos por los que las víctimas se sienten responsables de lo que les ocurrió , destaca la psicóloga .
2	¿ Quién va a querer a una persona enferma ?
2	’ ¡ Efectivamente ! , en la otra persona que se convierte en jueza y parte . 
2	Para la realización del estudio se contó con los testimonios de alrededor de 70 mujeres a través de grupos de discusión .
1	¿ Cuándo eres madre , dejas de ser mujer ? 
1	“ Has hecho mal en buscar información por tu cuenta ” . 
2	Su experiencia fue buena y se nota en su forma de hablar sobre el tema .
1	En cambio , la ropa después de hecha , la distribuyen empresas que ganan mucho dinero cuando la venden . 
2	Dedicar mi vida a otras cuestiones , como por ejemplo hacer deporte de gran nivel , un triatlón o algo similar y convertirme en una heroína .
2	¿ Qué raro , eh ? , ¿ una niña ( XX ) que tiene cromosomas de niño ( XY ) ? , ¿ será más habitual de lo que pensamos ? 
1	Blanca tuvo su primera relación sexual con 17 años . 
1	Le hago cosas , ella me hace cosas , me pide , le pido … Nos dejamos llevar por el momento . 
1	En julio del 2017 , por primera vez , llegó una patera solo con mujeres . 
2	Me dijeron que había muy pocas personas como yo y me pusieron de ejemplo a una preciosa actriz de cine , supongo que para hacerme sentir mejor .
2	« Por eso hoy estoy aquí , por eso os cuento mi historia , por eso me atrevo a decir que yo soy Lola , que soy una mujer intersexual , que me gustan y me enamoro de las personas independientemente de sus genitales y cromosomas ( como lo hice con mi actual compañero de vida ) , que aunque mi vagina fuera más corta tengo un clítoris superplacentero ; y que cuento con una familia estupenda que siempre ha estado a mi lado » . 
2	Por ejemplo , la mayoría no identificaban como tal que el hombre se niegue a usar preservativo .
1	Binta huye Binta escapa de su casa de noche y llega a Malí en autobús . 
2	Y aquella valiente joven , cada vez menos nerviosa , nos estaba ayudando a encontrar todas las respuestas . 
1	En guaraní “ soberanía alimentaria ” se dice ‘ Teko karu sâ’ÿ ’ . 
2	A partir de ese momento pasé una época en la que tener sexo con naturalidad fue difícil .
2	Y en cuánto a la vagina , ¿ es necesaria una cirugía ? , ¿ quién da por hecho que necesites una cavidad vaginal mayor para tener relaciones sexuales placenteras ? , ¿ qué alternativas hay ? 
1	Lola es hoy una mujer empoderada que cuenta su historia con fuerza y tranquilidad . 
2	Cuando escuchamos la palabra ' violación ' , nos imaginamos una escena muy distinta : una joven camina sola de noche , un desconocido la asalta y la fuerza brutalmente .
2	Esas mismas mujeres a menudo no lo consideran violencia , porque se quedan con que finalmente aceptaron o con que ellas lo buscaron ” . 
2	En Febrero son los Goya , ¿ vas a ir ?
2	A través de los cuentos que nos cuentan , asumimos los mitos , los estereotipos , los ritos y los roles de género tradicionales , y mientras consumimos ideología hegemónica , nos entretenemos y nos evadimos de una realidad que no nos gusta .
1	No nos enseñan a gestionar sentimientos en las escuelas , pero las revistas del corazón están llenas de parejas de éxito , felices , como Barbie y Ken , Javier Bardem y Penélope Cruz , Letizia y Felipe … Son parejas que se presentan como un modelo a seguir . 
1	– No .
1	Tenía vagina pero muy corta y unas gónadas , que no se habían convertido ni en ovarios ni en testículos y era estéril , no podría tener bebés . 
1	Sentir que tienen que exponer su sexualidad . 
1	Veo a la cantante y actriz Ana Belén , elegante y serena , que recoge su merecido Goya de Honor . 
2	Es perfectamente detectable mediante una citología y lo recomendable , una vez detectado , es hacer seguimiento cada seis meses , según los casos .
1	Esta es una parte de las historia que se cuenta en el documental ‘ Binta y la gran idea ’ de Javier Fesser .
2	Hay que deconstruir y repensar el amor para poder crear relaciones más igualitarias y diversas . 
2	Antes había 2 grandes temporadas de moda al año : ahora podemos comprar ropa nueva cada semana . 
2	El resto está controlado por empresas del agronegocio o por grandes terratenientes que se dedican a la producción ganadera y de soja , o a algún tipo de grano que se rige bajo el mismo modelo : producción a gran escala , con semilla transgénica , con introducción de tecnología mecánica y uso intensivo de agrotóxicos .
2	Y tenía una enorme sonrisa que llenaba de alegría toda la sala .
1	Las personas que allí viven deben huir de nuevo y suben a pateras inseguras o saltan las vallas de la frontera . 
2	¿ Cómo ? , ¿ no se han formado ovarios pero si tienes gónadas ?
2	O , tal vez , rewind : ‘ El relato cultural también nos pertenece ’ .
1	Intento con otra y tampoco .
2	Traté de relajarme en vez de oponer resistencia , por lo que no me desgarró la vagina , no me golpeó ni me rompió la ropa .
2	Hubo un cambio de roles y gran parte de las mujeres cedieron su espacio en lo público a sus parejas .
1	Hablan de la felicidad del grupo , de toda la sociedad . 
2	Bajo las escaleras .
2	Esta actitud es ideal para no aprender nunca nada nuevo y acabar haciendo siempre lo mismo , sea algo que te guste o que no . 
2	Ella dice que se ha criado bajo el techo de una casa matriarcal , pero en un sistema “ intensamente ” patriarcal .
1	Caben una 10 personas , pero meten hasta 60 . 
1	Como te tratan y te explican la enfermedad hace que sientas que es tu culpa y que has hecho algo malo . 
2	Bajo la filosofía del “ sálvese quién pueda ” , el romanticismo patriarcal se perpetúa en los cuentos que nos cuentan en diferentes soportes ( cine , televisión , revistas , etc . ) . 
2	Y pueden cambiarlo por Zaynet , Cecile , Flaure , Samba . 
2	‘ Teko karu sâ’ÿ ’ .
2	Si “ soy madre ” al fin , es asunto mío y si quiero además seguir siendo yo , es mejor que la maternidad no se me note , que no moleste , precisamente para que el entorno no me vea como “ madre ” , y ahí vuelta a empezar .
2	En la oscuridad de los bastidores ‘ microfonan ’ a Manuel ¿ Y yo ? , ¿ qué pasa ? , ¿ a mí no me ponéis micro ?
1	Las noticias de los atentados de terroristas provocan miedo , se relaciona el terrorismo con la religión musulmana . 
1	En la patera entra agua , nos vamos a hundir . 
1	Este movimiento quiere unos cultivos más respetuosos con el medio ambiente , con buenas condiciones laborales y con semillas que sean las tradicionales de cada zona . 
